country,channel,current_metrics_time,current_volume_time,analysis_period,category,brand,currency,volume_unit,pack_name,current_volume,channel_pack_mix,price_elasticity,current_price_per_volume,current_price_per_pack,current_volume_per_pack,distribution_type,current_distribution,distribution_elasticity,current_trade,trade_elasticity,input_trade,trade_type
RSA,Shoprite,2021-04-01,CY 2020,May 2019 to Apr 2021,Cereals,WeetBix,ZAR,KG,Total,9943689.926,100.0,-1.669682134220233,51.3801068619524,38.5452649804787,0.750198225240008,TDP,328.161351337318,1.5309167280162956,0.0897381110490213,2.9095661338644283,-1.0,Promo
RSA,Shoprite,2021-04-01,CY 2020,May 2019 to Apr 2021,Cereals,WeetBix,ZAR,KG,400 - 500gm,2848194.376,28.643234022741993,-1.6005191935638212,52.0861275599963,23.4387567930272,0.449999988308383,TDP,112.423076923077,2.2666083592998145,0.116642070847585,3.2866353137950144,-1.0,Promo
RSA,Shoprite,2021-04-01,CY 2020,May 2019 to Apr 2021,Cereals,WeetBix,ZAR,KG,750gm - 1kg,4507666.967,45.33193412652276,-1.699364788972182,51.6645006341259,46.4980491987751,0.899999973445244,TDP,96.0,1.0014966644776022,0.079507032946671,2.351249078583532,-1.0,Promo
RSA,Shoprite,2021-04-01,CY 2020,May 2019 to Apr 2021,Cereals,WeetBix,ZAR,KG,1 - 1.5kg,2587828.541,26.024831428356833,-1.6890962281690658,50.1076764053666,67.6453642189774,1.35000002138859,TDP,90.0384615384615,1.7240656499005065,0.0816863463581735,3.532943656724509,-1.0,Promo
RSA,Shoprite,2021-04-01,CY 2020,May 2019 to Apr 2021,Cereals,WhiteStar,ZAR,KG,Total,7149591.0,100.0,-0.7484632551019459,19.5931322330186,21.5386837095222,1.09929762395136,TDP,327.393214764162,2.306770599888975,0.0419351103533599,3.2315363425473476,-1.0,Promo
RSA,Shoprite,2021-04-01,CY 2020,May 2019 to Apr 2021,Cereals,WhiteStar,ZAR,KG,750gm - 1kg,5857989.0,81.9346029723938,-0.4793241802101399,19.7092626568606,19.7092929374972,1.00000153636578,TDP,420.519230769231,2.2264483819600653,0.0517872804640071,2.320975614829183,-1.0,Promo
RSA,Shoprite,2021-04-01,CY 2020,May 2019 to Apr 2021,Cereals,WhiteStar,ZAR,KG,1.5 - 2.5kg,1291602.0,18.065397027606195,-1.8838606209900635,19.0664297763553,38.1328595527105,2.0,TDP,99.0192307692308,2.6456200764855526,0.00869920564729454,7.072852406177199,-1.0,Promo
RSA,Traditional Trade,2021-04-01,CY 2020,May 2018 to Apr 2021,Cereals,BokomoCorn,ZAR,KG,Total,174893.097,100.0,-0.1177757901158998,50.2727060348185,42.6980339045442,0.849328338820111,TDP,31.8755693015873,-1.0,0.280940350847612,-1.0,-1.0,Trade
RSA,Traditional Trade,2021-04-01,CY 2020,May 2018 to Apr 2021,Cereals,BokomoCorn,ZAR,KG,400 - 500gm,29706.024,16.98524670759304,-0.14029080115437914,64.1127516088993,32.0564017033596,0.500000403958796,TDP,4.25,-1.0,0.259097641941616,-1.0,-1.0,Trade
RSA,Traditional Trade,2021-04-01,CY 2020,May 2018 to Apr 2021,Cereals,BokomoCorn,ZAR,KG,500 - 750gm,3960.169,2.2643369394962454,-2.4742380232507575,64.3239642045579,48.2432046134616,0.750003598348547,TDP,0.833333333333333,-1.0,0.309465095732177,-1.0,-1.0,Trade
RSA,Traditional Trade,2021-04-01,CY 2020,May 2018 to Apr 2021,Cereals,BokomoCorn,ZAR,KG,750gm - 1kg,141226.906,80.75041749646643,-0.025260643874153114,46.9675432456192,46.967545241027,1.00000004248482,TDP,11.6666666666667,-1.0,0.274258314869043,-1.0,-1.0,Trade
RSA,Traditional Trade,2021-04-01,CY 2020,May 2018 to Apr 2021,Cereals,Otees,ZAR,KG,Total,3202.423,100.0,-0.379006693507932,111.96403379566,42.4467512311772,0.379110592859172,TDP,1.01700476902647,0.09817482583751444,0.316273692523693,-1.0,-1.0,Trade
RSA,Traditional Trade,2021-04-01,CY 2020,May 2018 to Apr 2021,Cereals,Otees,ZAR,KG,300 - 400gm,3202.424,100.00003122635579,-0.9217438561844586,111.963994461695,42.4457446078083,0.379101735445226,TDP,0.833333333333334,0.450619480788964,0.316273692523693,-1.0,-1.0,Trade
RSA,Traditional Trade,2021-04-01,CY 2020,May 2018 to Apr 2021,Cereals,WeetBix,ZAR,KG,Total,1172650.821,100.0,-4.587192546779402,54.0742773675166,27.5522698120192,0.509526361762725,TDP,119.502330472323,0.9036225059128619,0.294540900396983,-1.0,-1.0,Trade
RSA,Traditional Trade,2021-04-01,CY 2020,May 2018 to Apr 2021,Cereals,WeetBix,ZAR,KG,400 - 500gm,901310.546,76.86094870350156,-3.2003670352463494,55.317087509148,24.8926859544445,0.449999938090159,TDP,56.5833333333333,0.8614858398390071,0.355149782838491,-1.0,-1.0,Trade
RSA,Traditional Trade,2021-04-01,CY 2020,May 2018 to Apr 2021,Cereals,WeetBix,ZAR,KG,750gm - 1kg,259188.875,22.10281785152138,-8.391006826237245,50.1238939672854,45.1115106622646,0.90000012153301,TDP,18.0,1.0807178154285981,0.288948816429577,-1.0,-1.0,Trade
RSA,Traditional Trade,2021-04-01,CY 2020,May 2018 to Apr 2021,Cereals,WeetBix,ZAR,KG,1 - 1.5kg,10056.447,0.8575823953650734,-1.0,46.5082232323205,62.7862699350266,1.35000362455029,TDP,0.833333333333333,-1.0,0.239524101922881,-1.0,-1.0,Trade
RSA,Traditional Trade,2021-04-01,CY 2020,May 2018 to Apr 2021,Cereals,WhiteStar,ZAR,KG,Total,2274445.532,100.0,-1.0,20.0181265541073,20.7852303332511,1.03832045806436,TDP,54.5828866955382,0.40009295064057515,0.468995151177134,-1.0,-1.0,Trade
RSA,Traditional Trade,2021-04-01,CY 2020,May 2018 to Apr 2021,Cereals,WhiteStar,ZAR,KG,750gm - 1kg,2106563.062,92.61875179519576,-1.0,20.1941581091865,20.1941587035375,1.00000002943183,TDP,71.25,0.3876687007878861,0.460581080886998,-1.0,-1.0,Trade
RSA,Traditional Trade,2021-04-01,CY 2020,May 2018 to Apr 2021,Cereals,WhiteStar,ZAR,KG,1.5 - 2.5kg,167882.499,7.381249479840259,-1.0,17.8093033866502,35.6185853447588,1.99999879677822,TDP,13.0,0.5204583861566178,0.47740922146727,-1.0,-1.0,Trade
